"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-killa-abdullah","bl-killa-abdullah","Killa Abdullah District",2023,361971,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",360673,99.6414,1298,0.3586,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KILLA ABDULLAH DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=360673;CHRISTIAN=877;HINDU JATI=22;QADIANI/AHMADI=7;SCHEDULED CASTES=12;SIKH=1;PARSI=0;OTHERS=379]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-killa-saifullah","bl-killa-saifullah","Killa Saifullah District",2023,380200,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",379193,99.7351,1007,0.2649,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KILLA SAIFULLAH DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=379193;CHRISTIAN=924;HINDU JATI=10;QADIANI/AHMADI=14;SCHEDULED CASTES=6;SIKH=5;PARSI=0;OTHERS=48]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-kohlu","bl-kohlu","Kohlu District",2023,260220,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",259213,99.613,1007,0.387,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KOHLU DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=259213;CHRISTIAN=921;HINDU JATI=23;QADIANI/AHMADI=4;SCHEDULED CASTES=15;SIKH=4;PARSI=1;OTHERS=39]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-lasbela","bl-lasbela","Lasbela District",2023,680816,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",660748,97.0524,20068,2.9476,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=LASBELA DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=660748;CHRISTIAN=2500;HINDU JATI=15599;QADIANI/AHMADI=28;SCHEDULED CASTES=881;SIKH=8;PARSI=15;OTHERS=1037]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-loralai","bl-loralai","Loralai District",2023,269364,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",267753,99.4019,1611,0.5981,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=LORALAI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=267753;CHRISTIAN=1096;HINDU JATI=429;QADIANI/AHMADI=5;SCHEDULED CASTES=6;SIKH=14;PARSI=1;OTHERS=60]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-mastung","bl-mastung","Mastung District",2023,312378,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",310682,99.4571,1696,0.5429,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=MASTUNG DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=310682;CHRISTIAN=749;HINDU JATI=909;QADIANI/AHMADI=1;SCHEDULED CASTES=5;SIKH=8;PARSI=1;OTHERS=23]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-musakhel","bl-musakhel","Musakhel District",2023,182275,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",181781,99.729,494,0.271,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=MUSAKHEL DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=181781;CHRISTIAN=479;HINDU JATI=2;QADIANI/AHMADI=1;SCHEDULED CASTES=5;SIKH=0;PARSI=0;OTHERS=7]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-nasirabad","bl-nasirabad","Nasirabad District",2023,563315,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",559020,99.2375,4295,0.7625,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=NASIRABAD DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=559020;CHRISTIAN=1353;HINDU JATI=2601;QADIANI/AHMADI=9;SCHEDULED CASTES=65;SIKH=9;PARSI=2;OTHERS=256]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-nushki","bl-nushki","Nushki District",2023,207200,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",205405,99.1337,1795,0.8663,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=NUSHKI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=205405;CHRISTIAN=364;HINDU JATI=1303;QADIANI/AHMADI=0;SCHEDULED CASTES=124;SIKH=3;PARSI=0;OTHERS=1]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-panjgur","bl-panjgur","Panjgur District",2023,509781,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",505702,99.1999,4079,0.8001,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=PANJGUR DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=505702;CHRISTIAN=2245;HINDU JATI=121;QADIANI/AHMADI=136;SCHEDULED CASTES=181;SIKH=242;PARSI=6;OTHERS=1148]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-pishin","bl-pishin","Pishin District",2023,835482,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",833041,99.7078,2441,0.2922,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=PISHIN DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=833041;CHRISTIAN=2300;HINDU JATI=54;QADIANI/AHMADI=25;SCHEDULED CASTES=7;SIKH=12;PARSI=7;OTHERS=36]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-quetta","bl-quetta","Quetta District",2023,2271290,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2239247,98.5892,32043,1.4108,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=QUETTA DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=2239247;CHRISTIAN=24884;HINDU JATI=5716;QADIANI/AHMADI=191;SCHEDULED CASTES=59;SIKH=185;PARSI=48;OTHERS=960]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-sherani","bl-sherani","Sherani District",2023,191673,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",191037,99.6682,636,0.3318,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SHERANI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=191037;CHRISTIAN=604;HINDU JATI=9;QADIANI/AHMADI=9;SCHEDULED CASTES=6;SIKH=3;PARSI=0;OTHERS=5]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-sibi","bl-sibi","Sibi District",2023,224148,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",218698,97.5686,5450,2.4314,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SIBI DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=218698;CHRISTIAN=1149;HINDU JATI=4233;QADIANI/AHMADI=5;SCHEDULED CASTES=19;SIKH=2;PARSI=0;OTHERS=42]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-sohbatpur","bl-sohbatpur","Sohbatpur District",2023,240106,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",237681,98.99,2425,1.01,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SOHBATPUR DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=237681;CHRISTIAN=499;HINDU JATI=1664;QADIANI/AHMADI=3;SCHEDULED CASTES=140;SIKH=4;PARSI=0;OTHERS=115]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-surab","bl-surab","Surab District",2023,279038,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",278216,99.7054,822,0.2946,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SURAB DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=278216;CHRISTIAN=748;HINDU JATI=16;QADIANI/AHMADI=0;SCHEDULED CASTES=7;SIKH=13;PARSI=0;OTHERS=38]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-washuk","bl-washuk","Washuk District",2023,302367,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",301322,99.6544,1045,0.3456,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=WASHUK DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=301322;CHRISTIAN=852;HINDU JATI=15;QADIANI/AHMADI=4;SCHEDULED CASTES=11;SIKH=30;PARSI=3;OTHERS=130]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-zhob","bl-zhob","Zhob District",2023,355556,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",353824,99.5129,1732,0.4871,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=ZHOB DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=353824;CHRISTIAN=1469;HINDU JATI=226;QADIANI/AHMADI=7;SCHEDULED CASTES=6;SIKH=10;PARSI=0;OTHERS=14]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:bl-ziarat","bl-ziarat","Ziarat District",2023,189535,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",188851,99.6391,684,0.3609,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=ZIARAT DISTRICT;province=Balochistan;categories_verbatim[MUSLIM=188851;CHRISTIAN=501;HINDU JATI=145;QADIANI/AHMADI=2;SCHEDULED CASTES=9;SIKH=11;PARSI=0;OTHERS=16]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:ict-islamabad","ict-islamabad","Islamabad District",2023,2283244,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2181663,95.551,101581,4.449,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=ISLAMABAD DISTRICT;province=Islamabad Capital Territory;categories_verbatim[MUSLIM=2181663;CHRISTIAN=97281;HINDU JATI=839;QADIANI/AHMADI=2398;SCHEDULED CASTES=45;SIKH=60;PARSI=10;OTHERS=948]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-karachi-west-keamari-combined","sd-karachi-west-keamari-combined","Karachi West and Keamari districts (combined boundary)",2023,4745954,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",4648205,97.9404,97749,2.0596,"","","","","","","['pbs-census-2023-table9-religion-district']","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KARACHI WEST DISTRICT;province=Sindh;categories_verbatim[MUSLIM=2619785;CHRISTIAN=50192;HINDU JATI=7744;QADIANI/AHMADI=361;SCHEDULED CASTES=105;SIKH=603;PARSI=222;OTHERS=368];derived_display_combine_of=sd-karachi-west+sd-keamari;combine_reason=licensed_boundary_vintage_2022_predates_2020_keamari_split;published_rows_unchanged_verbatim;ki_kpc_kuc_documented_combine_precedent;pi_ratified_2026_07_11"
