"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:foca_rs","foca_rs","FOČA - RS",2013,18288,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",18204,99.5407,39,0.2133,,,,1143.758,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=FOČA - RS;boundary_source_name=Foča;source_categories_verbatim=Islamska=1276;Pravoslavna=16756;Katolička=68;Muslimanska=10;Rimokatolička=0;Srpska=81;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=1;Hrišćanska=0;Bošnjačka=1;Hrvat=0;Adventistička=2;Bosanac=0;Agnostik=3;Ateist=36;Ostali=9;Ne izjašnjava se=28;Nepoznato=17"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:gacko","gacko","GACKO",2013,8990,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",8973,99.8109,4,0.0445,,,,730.6466,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=GACKO;boundary_source_name=Gacko;source_categories_verbatim=Islamska=367;Pravoslavna=8577;Katolička=13;Muslimanska=2;Rimokatolička=0;Srpska=11;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=3;Ostali=3;Ne izjašnjava se=6;Nepoznato=7"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:gradiska","gradiska","GRADIŠKA",2013,51727,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",51016,98.6255,279,0.5394,,,,754.1259,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=GRADIŠKA;boundary_source_name=Gradiška;source_categories_verbatim=Islamska=7932;Pravoslavna=41854;Katolička=897;Muslimanska=87;Rimokatolička=21;Srpska=63;Jehovini svjedoci=13;Grkokatolička=37;Protestantska=1;Romska=16;Hrišćanska=8;Bošnjačka=10;Hrvat=0;Adventistička=39;Bosanac=0;Agnostik=48;Ateist=231;Ostali=38;Ne izjašnjava se=383;Nepoznato=49"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:han_pijesak","han_pijesak","HAN PIJESAK",2013,3530,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",3528,99.9433,2,0.0567,,,,350.5527,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=HAN PIJESAK;boundary_source_name=Han Pijesak;source_categories_verbatim=Islamska=446;Pravoslavna=3072;Katolička=5;Muslimanska=2;Rimokatolička=0;Srpska=2;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=1;Ateist=1;Ostali=1;Ne izjašnjava se=0;Nepoznato=0"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:istocna_ilidza","istocna_ilidza","ISTOČNA ILIDŽA",2013,14763,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",14581,98.7672,78,0.5283,,,,33.8215,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ISTOČNA ILIDŽA;boundary_source_name=Istočna Ilidža;source_categories_verbatim=Islamska=646;Pravoslavna=13757;Katolička=150;Muslimanska=3;Rimokatolička=0;Srpska=6;Jehovini svjedoci=3;Grkokatolička=0;Protestantska=3;Romska=0;Hrišćanska=1;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=4;Agnostik=17;Ateist=61;Ostali=8;Ne izjašnjava se=94;Nepoznato=10"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:istocni_drvar","istocni_drvar","ISTOČNI DRVAR",2013,79,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",79,100,0,0,,,,93.2897,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ISTOČNI DRVAR;boundary_source_name=Istočni Drvar;source_categories_verbatim=Islamska=0;Pravoslavna=78;Katolička=1;Muslimanska=0;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=0;Ateist=0;Ostali=0;Ne izjašnjava se=0;Nepoznato=0"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:istocni_mostar","istocni_mostar","ISTOČNI MOSTAR",2013,257,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",255,99.2218,0,0,,,,72.1233,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ISTOČNI MOSTAR;boundary_source_name=Istočni Mostar;source_categories_verbatim=Islamska=77;Pravoslavna=166;Katolička=11;Muslimanska=1;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=0;Ateist=0;Ostali=0;Ne izjašnjava se=0;Nepoznato=2"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:istocni_stari_grad","istocni_stari_grad","ISTOČNI STARI GRAD",2013,1131,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",1121,99.1158,2,0.1768,,,,79.4676,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ISTOČNI STARI GRAD;boundary_source_name=Istočni Stari Grad;source_categories_verbatim=Islamska=40;Pravoslavna=1070;Katolička=6;Muslimanska=2;Rimokatolička=0;Srpska=2;Jehovini svjedoci=1;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=0;Ateist=2;Ostali=0;Ne izjašnjava se=6;Nepoznato=2"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:istocno_novo_sarajevo","istocno_novo_sarajevo","ISTOČNO NOVO SARAJEVO",2013,10642,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",10518,98.8348,61,0.5732,,,,40.4028,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ISTOČNO NOVO SARAJEVO;boundary_source_name=Istočno Novo Sarajevo;source_categories_verbatim=Islamska=122;Pravoslavna=10275;Katolička=104;Muslimanska=1;Rimokatolička=0;Srpska=1;Jehovini svjedoci=6;Grkokatolička=1;Protestantska=1;Romska=0;Hrišćanska=3;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=23;Ateist=38;Ostali=4;Ne izjašnjava se=58;Nepoznato=5"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:jezero","jezero","JEZERO",2013,1144,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",1137,99.3881,3,0.2622,,,,77.9412,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=JEZERO;boundary_source_name=Jezero;source_categories_verbatim=Islamska=286;Pravoslavna=842;Katolička=9;Muslimanska=0;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=0;Ateist=3;Ostali=0;Ne izjašnjava se=2;Nepoznato=2"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:kalinovik","kalinovik","KALINOVIK",2013,2029,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",2022,99.655,2,0.0986,,,,667.4351,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=KALINOVIK;boundary_source_name=Kalinovik;source_categories_verbatim=Islamska=57;Pravoslavna=1957;Katolička=5;Muslimanska=2;Rimokatolička=0;Srpska=0;Jehovini svjedoci=1;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=2;Ateist=0;Ostali=0;Ne izjašnjava se=5;Nepoznato=0"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:knezevo","knezevo","KNEŽEVO",2013,9793,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",9778,99.8468,5,0.0511,,,,332.3528,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=KNEŽEVO;boundary_source_name=Kneževo;source_categories_verbatim=Islamska=419;Pravoslavna=9266;Katolička=17;Muslimanska=9;Rimokatolička=14;Srpska=48;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=1;Bošnjačka=2;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=0;Ateist=5;Ostali=2;Ne izjašnjava se=4;Nepoznato=6"
