"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G2000510",1906,1930,"Ellis, Kansas","Ellis","Kansas","200","Ellis","0510",12170,1910,,,,,,,5864,48.1841,2331.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G4000450",1906,1930,"Ellis, Oklahoma","Ellis","Oklahoma","400","Ellis","0450",15375,1910,,,,,,,1639,10.6602,3190.63,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801390",1906,1930,"Ellis, Texas","Ellis","Texas","480","Ellis","1390",53629,1910,,,,,,,21906,40.8473,2465.05,"wave_coverage_differs;period_boundary_vintage_differs"
"G2000530",1906,1930,"Ellsworth, Kansas","Ellsworth","Kansas","200","Ellsworth","0530",10444,1910,,,,,,,2997,28.6959,1873.29,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100510",1906,1930,"Elmore, Alabama","Elmore","Alabama","010","Elmore","0510",28245,1910,,,,,,,10128,35.8577,1701.76,"wave_coverage_differs;period_boundary_vintage_differs"
"G1600390",1906,1930,"Elmore, Idaho","Elmore","Idaho","160","Elmore","0390",4785,1910,,,,,,,403,8.4222,8030.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G1301070",1906,1930,"Emanuel, Georgia","Emanuel","Georgia","130","Emanuel","1070",25140,1910,,,,,,,8510,33.8504,1787.56,"wave_coverage_differs;period_boundary_vintage_differs"
"G4900150",1906,1930,"Emery, Utah","Emery","Utah","490","Emery","0150",6750,1910,,,,,,,3556,52.6815,11555.4,"wave_coverage_differs;period_boundary_vintage_differs"
"G1900630",1906,1930,"Emmet, Iowa","Emmet","Iowa","190","Emmet","0630",9816,1910,,,,,,,2938,29.9307,1042.53,"wave_coverage_differs;period_boundary_vintage_differs"
"G2600470",1906,1930,"Emmet, Michigan","Emmet","Michigan","260","Emmet","0470",18561,1910,,,,,,,6130,33.0262,1251.15,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800290",1906,1930,"Emmons, North Dakota","Emmons","North Dakota","380","Emmons","0290",9796,1910,,,,,,,3032,30.9514,4027.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801430",1906,1930,"Erath, Texas","Erath","Texas","480","Erath","1430",32095,1910,,,,,,,12191,37.9841,2822.59,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600290",1906,1930,"Erie, New York","Erie","New York","360","Erie","0290",528985,1910,,,,,,,232043,43.8657,2710.18,"wave_coverage_differs;period_boundary_vintage_differs"
"G3900430",1906,1930,"Erie, Ohio","Erie","Ohio","390","Erie","0430",38327,1910,,,,,,,15417,40.2249,662.26,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200490",1906,1930,"Erie, Pennsylvania","Erie","Pennsylvania","420","Erie","0490",115517,1910,,,,,,,47392,41.026,2081.01,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100530",1906,1930,"Escambia, Alabama","Escambia","Alabama","010","Escambia","0530",18889,1910,,,,,,,6355,33.6439,2468.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G1200330",1906,1930,"Escambia, Florida","Escambia","Florida","120","Escambia","0330",38029,1910,,,,,,,17806,46.8222,1726.06,"wave_coverage_differs;period_boundary_vintage_differs"
"G3200090",1906,1930,"Esmeralda, Nevada","Esmeralda","Nevada","320","Esmeralda","0090",9369,1910,,,,,,,4063,43.3664,9295.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G2500090",1906,1930,"Essex, Massachusetts","Essex","Massachusetts","250","Essex","0090",436477,1910,,,,,,,182172,41.7369,1337.48,"wave_coverage_differs;period_boundary_vintage_differs"
"G3400130",1906,1930,"Essex, New Jersey","Essex","New Jersey","340","Essex","0130",512886,1910,,,,,,,177497,34.6075,331.62,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600310",1906,1930,"Essex, New York","Essex","New York","360","Essex","0310",33458,1910,,,,,,,12238,36.5772,4963.11,"wave_coverage_differs;period_boundary_vintage_differs"
"G5000090",1906,1930,"Essex, Vermont","Essex","Vermont","500","Essex","0090",7384,1910,,,,,,,2840,38.4615,1749.13,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100570",1906,1930,"Essex, Virginia","Essex","Virginia","510","Essex","0570",9105,1910,,,,,,,6312,69.3245,686.75,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100650",1906,1930,"Estill, Kentucky","Estill","Kentucky","210","Estill","0650",12273,1910,,,,,,,3422,27.8823,662,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100550",1906,1930,"Etowah, Alabama","Etowah","Alabama","010","Etowah","0550",39109,1910,,,,,,,9788,25.0275,1420.95,"wave_coverage_differs;period_boundary_vintage_differs"
"G3200110",1906,1930,"Eureka, Nevada","Eureka","Nevada","320","Eureka","0110",1830,1910,,,,,,,767,41.9126,10826.01,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100590",1906,1930,"Fairfax, Virginia","Fairfax","Virginia","510","Fairfax","0590",20536,1910,,,,,,,5855,28.5109,1070.35,"wave_coverage_differs;period_boundary_vintage_differs"
"G0900010",1906,1930,"Fairfield, Connecticut","Fairfield","Connecticut","090","Fairfield","0010",245322,1910,,,,,,,108963,44.4163,1670.14,"wave_coverage_differs;period_boundary_vintage_differs"
"G3900450",1906,1930,"Fairfield, Ohio","Fairfield","Ohio","390","Fairfield","0450",39201,1910,,,,,,,14567,37.1598,1317.25,"wave_coverage_differs;period_boundary_vintage_differs"
"G4500390",1906,1930,"Fairfield, South Carolina","Fairfield","South Carolina","450","Fairfield","0390",29442,1910,,,,,,,14267,48.458,1838.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G4600470",1906,1930,"Fall River, South Dakota","Fall River","South Dakota","460","Fall River","0470",7763,1910,,,,,,,1262,16.2566,4530.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801450",1906,1930,"Falls, Texas","Falls","Texas","480","Falls","1450",35649,1910,,,,,,,9719,27.263,2004.23,"wave_coverage_differs;period_boundary_vintage_differs"
"G1301110",1906,1930,"Fannin, Georgia","Fannin","Georgia","130","Fannin","1110",12574,1910,,,,,,,3065,24.3757,1013.36,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801470",1906,1930,"Fannin, Texas","Fannin","Texas","480","Fannin","1470",44801,1910,,,,,,,15683,35.0059,2328.07,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700430",1906,1930,"Faribault, Minnesota","Faribault","Minnesota","270","Faribault","0430",19949,1910,,,,,,,9357,46.9046,1869.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G4600490",1906,1930,"Faulk, South Dakota","Faulk","South Dakota","460","Faulk","0490",6716,1910,,,,,,,1679,25,2605.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500450",1906,1930,"Faulkner, Arkansas","Faulkner","Arkansas","050","Faulkner","0450",23708,1910,,,,,,,6751,28.4756,1719.94,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100610",1906,1930,"Fauquier, Virginia","Fauquier","Virginia","510","Fauquier","0610",22526,1910,,,,,,,8993,39.9228,1686.9,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100570",1906,1930,"Fayette, Alabama","Fayette","Alabama","010","Fayette","0570",16248,1910,,,,,,,4990,30.7115,1630.02,"wave_coverage_differs;period_boundary_vintage_differs"
"G1301130",1906,1930,"Fayette, Georgia","Fayette","Georgia","130","Fayette","1130",10966,1910,,,,,,,4904,44.72,516.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G1700510",1906,1930,"Fayette, Illinois","Fayette","Illinois","170","Fayette","0510",28075,1910,,,,,,,8235,29.3321,1878.61,"wave_coverage_differs;period_boundary_vintage_differs"
"G1800410",1906,1930,"Fayette, Indiana","Fayette","Indiana","180","Fayette","0410",14415,1910,,,,,,,6369,44.1831,557.27,"wave_coverage_differs;period_boundary_vintage_differs"
"G1900650",1906,1930,"Fayette, Iowa","Fayette","Iowa","190","Fayette","0650",27919,1910,,,,,,,8962,32.1,1894.13,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100670",1906,1930,"Fayette, Kentucky","Fayette","Kentucky","210","Fayette","0670",47715,1910,,,,,,,20206,42.3473,739.49,"wave_coverage_differs;period_boundary_vintage_differs"
"G3900470",1906,1930,"Fayette, Ohio","Fayette","Ohio","390","Fayette","0470",21744,1910,,,,,,,7244,33.3149,1054.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200510",1906,1930,"Fayette, Pennsylvania","Fayette","Pennsylvania","420","Fayette","0510",167449,1910,,,,,,,47523,28.3806,2067.48,"wave_coverage_differs;period_boundary_vintage_differs"
"G4700470",1906,1930,"Fayette, Tennessee","Fayette","Tennessee","470","Fayette","0470",30257,1910,,,,,,,9392,31.0408,1829.15,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801490",1906,1930,"Fayette, Texas","Fayette","Texas","480","Fayette","1490",29796,1910,,,,,,,18411,61.7902,2485.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400190",1906,1930,"Fayette, West Virginia","Fayette","West Virginia","540","Fayette","0190",51903,1910,,,,,,,10390,20.0181,1731.02,"wave_coverage_differs;period_boundary_vintage_differs"
"G4700490",1906,1930,"Fentress, Tennessee","Fentress","Tennessee","470","Fentress","0490",7446,1910,,,,,,,1245,16.7204,1292.29,"wave_coverage_differs;period_boundary_vintage_differs"
"G3000270",1906,1930,"Fergus, Montana","Fergus","Montana","300","Fergus","0270",17385,1910,,,,,,,1631,9.3817,11267.83,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300190",1906,1930,"Ferry, Washington","Ferry","Washington","530","Ferry","0190",4800,1910,,,,,,,575,11.9792,5846.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700450",1906,1930,"Fillmore, Minnesota","Fillmore","Minnesota","270","Fillmore","0450",25680,1910,,,,,,,14170,55.1791,2232.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G3100590",1906,1930,"Fillmore, Nebraska","Fillmore","Nebraska","310","Fillmore","0590",14674,1910,,,,,,,4896,33.3651,1493.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G2000550",1906,1930,"Finney, Kansas","Finney","Kansas","200","Finney","0550",6908,1910,,,,,,,1258,18.2108,3373.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801510",1906,1930,"Fisher, Texas","Fisher","Texas","480","Fisher","1510",12596,1910,,,,,,,1986,15.7669,2335.52,"wave_coverage_differs;period_boundary_vintage_differs"
"G3000290",1906,1930,"Flathead, Montana","Flathead","Montana","300","Flathead","0290",18785,1910,,,,,,,4113,21.8951,13613.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100690",1906,1930,"Fleming, Kentucky","Fleming","Kentucky","210","Fleming","0690",16066,1910,,,,,,,6943,43.2155,910,"wave_coverage_differs;period_boundary_vintage_differs"
"G4500410",1906,1930,"Florence, South Carolina","Florence","South Carolina","450","Florence","0410",35671,1910,,,,,,,13545,37.972,2081.65,"wave_coverage_differs;period_boundary_vintage_differs"
"G5500370",1906,1930,"Florence, Wisconsin","Florence","Wisconsin","550","Florence","0370",3381,1910,,,,,,,617,18.249,1288.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G1301150",1906,1930,"Floyd, Georgia","Floyd","Georgia","130","Floyd","1150",36736,1910,,,,,,,13365,36.3812,1327.63,"wave_coverage_differs;period_boundary_vintage_differs"
"G1800430",1906,1930,"Floyd, Indiana","Floyd","Indiana","180","Floyd","0430",30293,1910,,,,,,,12959,42.7789,384.91,"wave_coverage_differs;period_boundary_vintage_differs"
"G1900670",1906,1930,"Floyd, Iowa","Floyd","Iowa","190","Floyd","0670",17119,1910,,,,,,,4855,28.3603,1298.57,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100710",1906,1930,"Floyd, Kentucky","Floyd","Kentucky","210","Floyd","0710",18623,1910,,,,,,,1301,6.986,1024.18,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801530",1906,1930,"Floyd, Texas","Floyd","Texas","480","Floyd","1530",4638,1910,,,,,,,642,13.8422,2570.62,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100630",1906,1930,"Floyd, Virginia","Floyd","Virginia","510","Floyd","0630",14092,1910,,,,,,,3449,24.4749,987.55,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100650",1906,1930,"Fluvanna, Virginia","Fluvanna","Virginia","510","Fluvanna","0650",8323,1910,,,,,,,4482,53.8508,753.35,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801550",1906,1930,"Foard, Texas","Foard","Texas","480","Foard","1550",5726,1910,,,,,,,799,13.9539,1832.89,"wave_coverage_differs;period_boundary_vintage_differs"
"G5500390",1906,1930,"Fond Du Lac, Wisconsin","Fond Du Lac","Wisconsin","550","Fond du Lac","0390",51610,1910,,,,,,,28821,55.8438,1983.5,"wave_coverage_differs;period_boundary_vintage_differs"
"G1700530",1906,1930,"Ford, Illinois","Ford","Illinois","170","Ford","0530",17096,1910,,,,,,,7448,43.5657,1259.36,"wave_coverage_differs;period_boundary_vintage_differs"
"G2000570",1906,1930,"Ford, Kansas","Ford","Kansas","200","Ford","0570",11393,1910,,,,,,,2251,19.7577,2846.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200530",1906,1930,"Forest, Pennsylvania","Forest","Pennsylvania","420","Forest","0530",9435,1910,,,,,,,1845,19.5548,1116.99,"wave_coverage_differs;period_boundary_vintage_differs"
"G5500410",1906,1930,"Forest, Wisconsin","Forest","Wisconsin","550","Forest","0410",6782,1910,,,,,,,1630,24.0342,2709.99,"wave_coverage_differs;period_boundary_vintage_differs"
"G2800350",1906,1930,"Forrest, Mississippi","Forrest","Mississippi","280","Forrest","0350",20722,1910,,,,,,,0,0,1217.9,"wave_coverage_differs;period_boundary_vintage_differs"
"G1301170",1906,1930,"Forsyth, Georgia","Forsyth","Georgia","130","Forsyth","1170",11940,1910,,,,,,,4904,41.072,640.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G3700670",1906,1930,"Forsyth, North Carolina","Forsyth","North Carolina","370","Forsyth","0670",47311,1910,,,,,,,14787,31.2549,1068.94,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801570",1906,1930,"Fort Bend, Texas","Fort Bend","Texas","480","Fort Bend","1570",18168,1910,,,,,,,3748,20.6297,2292.92,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800310",1906,1930,"Foster, North Dakota","Foster","North Dakota","380","Foster","0310",5313,1910,,,,,,,1546,29.0984,1675.26,"wave_coverage_differs;period_boundary_vintage_differs"
"G1800450",1906,1930,"Fountain, Indiana","Fountain","Indiana","180","Fountain","0450",20439,1910,,,,,,,6489,31.7481,1030.53,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100590",1906,1930,"Franklin, Alabama","Franklin","Alabama","010","Franklin","0590",19369,1910,,,,,,,5220,26.9503,1674.88,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500470",1906,1930,"Franklin, Arkansas","Franklin","Arkansas","050","Franklin","0470",20638,1910,,,,,,,5855,28.37,1604.83,"wave_coverage_differs;period_boundary_vintage_differs"
"G1200370",1906,1930,"Franklin, Florida","Franklin","Florida","120","Franklin","0370",5201,1910,,,,,,,2006,38.5695,1401.81,"wave_coverage_differs;period_boundary_vintage_differs"
"G1301190",1906,1930,"Franklin, Georgia","Franklin","Georgia","130","Franklin","1190",17894,1910,,,,,,,6639,37.1018,691.15,"wave_coverage_differs;period_boundary_vintage_differs"
"G1700550",1906,1930,"Franklin, Illinois","Franklin","Illinois","170","Franklin","0550",25943,1910,,,,,,,5457,21.0346,1117.39,"wave_coverage_differs;period_boundary_vintage_differs"
"G1800470",1906,1930,"Franklin, Indiana","Franklin","Indiana","180","Franklin","0470",15335,1910,,,,,,,9053,59.0349,1012.75,"wave_coverage_differs;period_boundary_vintage_differs"
"G1900690",1906,1930,"Franklin, Iowa","Franklin","Iowa","190","Franklin","0690",14780,1910,,,,,,,4491,30.3857,1508.73,"wave_coverage_differs;period_boundary_vintage_differs"
"G2000590",1906,1930,"Franklin, Kansas","Franklin","Kansas","200","Franklin","0590",20884,1910,,,,,,,7127,34.1266,1494.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G2100730",1906,1930,"Franklin, Kentucky","Franklin","Kentucky","210","Franklin","0730",21135,1910,,,,,,,9791,46.326,548.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G2200410",1906,1930,"Franklin, Louisiana","Franklin","Louisiana","220","Franklin","0410",11989,1910,,,,,,,3608,30.0943,1645.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G2300070",1906,1930,"Franklin, Maine","Franklin","Maine","230","Franklin","0070",19119,1910,,,,,,,4412,23.0765,4517.15,"wave_coverage_differs;period_boundary_vintage_differs"
"G2500110",1906,1930,"Franklin, Massachusetts","Franklin","Massachusetts","250","Franklin","0110",43600,1910,,,,,,,15308,35.1101,1805.93,"wave_coverage_differs;period_boundary_vintage_differs"
"G2800370",1906,1930,"Franklin, Mississippi","Franklin","Mississippi","280","Franklin","0370",15193,1910,,,,,,,5878,38.6889,1467.93,"wave_coverage_differs;period_boundary_vintage_differs"
"G2900710",1906,1930,"Franklin, Missouri","Franklin","Missouri","290","Franklin","0710",29830,1910,,,,,,,15341,51.4281,2410.4,"wave_coverage_differs;period_boundary_vintage_differs"
"G3100610",1906,1930,"Franklin, Nebraska","Franklin","Nebraska","310","Franklin","0610",10303,1910,,,,,,,3170,30.7677,1491.84,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600330",1906,1930,"Franklin, New York","Franklin","New York","360","Franklin","0330",45717,1910,,,,,,,21763,47.6037,4392.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G3700690",1906,1930,"Franklin, North Carolina","Franklin","North Carolina","370","Franklin","0690",24692,1910,,,,,,,11142,45.1239,1280.74,"wave_coverage_differs;period_boundary_vintage_differs"
"G3900490",1906,1930,"Franklin, Ohio","Franklin","Ohio","390","Franklin","0490",221567,1910,,,,,,,74503,33.6255,1407.66,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200550",1906,1930,"Franklin, Pennsylvania","Franklin","Pennsylvania","420","Franklin","0550",59775,1910,,,,,,,22140,37.0389,2001.67,"wave_coverage_differs;period_boundary_vintage_differs"
"G4700510",1906,1930,"Franklin, Tennessee","Franklin","Tennessee","470","Franklin","0510",20491,1910,,,,,,,5983,29.1982,1491.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G4801590",1906,1930,"Franklin, Texas","Franklin","Texas","480","Franklin","1590",9331,1910,,,,,,,2930,31.4007,763.44,"wave_coverage_differs;period_boundary_vintage_differs"
"G5000110",1906,1930,"Franklin, Vermont","Franklin","Vermont","500","Franklin","0110",29866,1910,,,,,,,17204,57.604,1792.22,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100670",1906,1930,"Franklin, Virginia","Franklin","Virginia","510","Franklin","0670",26480,1910,,,,,,,6098,23.0287,1842.89,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300210",1906,1930,"Franklin, Washington","Franklin","Washington","530","Franklin","0210",5153,1910,,,,,,,355,6.8892,3277.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G2400210",1906,1930,"Frederick, Maryland","Frederick","Maryland","240","Frederick","0210",52673,1910,,,,,,,21798,41.3836,1728.33,"wave_coverage_differs;period_boundary_vintage_differs"
"G5100690",1906,1930,"Frederick, Virginia","Frederick","Virginia","510","Frederick","0690",12787,1910,,,,,,,4859,37.9995,1090.86,"wave_coverage_differs;period_boundary_vintage_differs"
