"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G0500510",1890,1890,"Garland, Arkansas","Garland","Arkansas","050","Garland","0510",15328,1890,32,"total church edifices from NHGIS table NT8 (AWF001)",10050,65.5663,20.8768,151330,,,1779.96,"wave_coverage_differs"
"G2100790",1890,1890,"Garrard, Kentucky","Garrard","Kentucky","210","Garrard","0790",11138,1890,27,"total church edifices from NHGIS table NT8 (AWF001)",9630,86.4608,24.2413,71000,,,605.29,"wave_coverage_differs"
"G2400230",1890,1890,"Garrett, Maryland","Garrett","Maryland","240","Garrett","0230",14213,1890,191,"total church edifices from NHGIS table NT8 (AWF001)",59005,415.1481,134.384,642700,,,1698.36,"wave_coverage_differs"
"G4801690",1890,1890,"Garza, Texas","Garza","Texas","480","Garza","1690",14,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2321.14,"wave_coverage_differs"
"G2900730",1890,1890,"Gasconade, Missouri","Gasconade","Missouri","290","Gasconade","0730",11706,1890,34,"total church edifices from NHGIS table NT8 (AWF001)",5490,46.899,29.0449,63250,,,1362.53,"wave_coverage_differs"
"G3700710",1890,1890,"Gaston, North Carolina","Gaston","North Carolina","370","Gaston","0710",17764,1890,85,"total church edifices from NHGIS table NT8 (AWF001)",29025,163.3923,47.8496,73355,,,953.82,"wave_coverage_differs"
"G3700730",1890,1890,"Gates, North Carolina","Gates","North Carolina","370","Gates","0730",10252,1890,37,"total church edifices from NHGIS table NT8 (AWF001)",13145,128.2189,36.0905,36139,,,894.26,"wave_coverage_differs"
"G2000610",1890,1890,"Geary, Kansas","Geary","Kansas","200","Geary","0610",10423,1890,23,"total church edifices from NHGIS table NT8 (AWF001)",5185,49.7458,22.0666,69150,,,1042.99,"wave_coverage_differs"
"G3900550",1890,1890,"Geauga, Ohio","Geauga","Ohio","390","Geauga","0550",13489,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",7685,56.9723,28.1711,104275,,,1057.48,"wave_coverage_differs"
"G2600490",1890,1890,"Genesee, Michigan","Genesee","Michigan","260","Genesee","0490",39430,1890,74,"total church edifices from NHGIS table NT8 (AWF001)",25563,64.8313,18.7674,410427,,,1682.43,"wave_coverage_differs"
"G3600370",1890,1890,"Genesee, New York","Genesee","New York","360","Genesee","0370",33265,1890,77,"total church edifices from NHGIS table NT8 (AWF001)",23210,69.773,23.1475,520650,,,1282.84,"wave_coverage_differs"
"G0100610",1890,1890,"Geneva, Alabama","Geneva","Alabama","010","Geneva","0610",10690,1890,35,"total church edifices from NHGIS table NT8 (AWF001)",8875,83.0215,32.7409,16475,,,1713.24,"wave_coverage_differs"
"G2900750",1890,1890,"Gentry, Missouri","Gentry","Missouri","290","Gentry","0750",19018,1890,51,"total church edifices from NHGIS table NT8 (AWF001)",16370,86.0763,26.8167,70950,,,1273.54,"wave_coverage_differs"
"G4500430",1890,1890,"Georgetown, South Carolina","Georgetown","South Carolina","450","Georgetown","0430",20857,1890,57,"total church edifices from NHGIS table NT8 (AWF001)",15983,76.6313,27.329,55405,,,2169.36,"wave_coverage_differs"
"G1800510",1890,1890,"Gibson, Indiana","Gibson","Indiana","180","Gibson","0510",24920,1890,67,"total church edifices from NHGIS table NT8 (AWF001)",29053,116.5851,26.886,168141,,,1292.51,"wave_coverage_differs"
"G4700530",1890,1890,"Gibson, Tennessee","Gibson","Tennessee","470","Gibson","0530",35859,1890,147,"total church edifices from NHGIS table NT8 (AWF001)",50785,141.6241,40.9939,195260,,,1563.46,"wave_coverage_differs"
"G0450075",1890,1890,"Gila, Arizona Territory","Gila","Arizona Territory","045","Gila","0075",2021,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",400,19.7922,4.948,4000,,,12184.9,"wave_coverage_differs"
"G4700550",1890,1890,"Giles, Tennessee","Giles","Tennessee","470","Giles","0550",34957,1890,124,"total church edifices from NHGIS table NT8 (AWF001)",35035,100.2231,35.4722,115470,,,1595.63,"wave_coverage_differs"
"G5100710",1890,1890,"Giles, Virginia","Giles","Virginia","510","Giles","0710",9090,1890,31,"total church edifices from NHGIS table NT8 (AWF001)",9030,99.3399,34.1034,32900,,,940.64,"wave_coverage_differs"
"G4801710",1890,1890,"Gillespie, Texas","Gillespie","Texas","480","Gillespie","1710",7056,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",4180,59.2404,18.424,34350,,,2749.73,"wave_coverage_differs"
"G4100210",1890,1890,"Gilliam, Oregon","Gilliam","Oregon","410","Gilliam","0210",3600,1890,5,"total church edifices from NHGIS table NT8 (AWF001)",850,23.6111,13.8889,10700,,,4460.99,"wave_coverage_differs"
"G1301230",1890,1890,"Gilmer, Georgia","Gilmer","Georgia","130","Gilmer","1230",9074,1890,47,"total church edifices from NHGIS table NT8 (AWF001)",9370,103.2621,51.7963,11070,,,1118.9,"wave_coverage_differs"
"G5400210",1890,1890,"Gilmer, West Virginia","Gilmer","West Virginia","540","Gilmer","0210",9746,1890,40,"total church edifices from NHGIS table NT8 (AWF001)",8475,86.9588,41.0425,32825,,,880.8,"wave_coverage_differs"
"G0800470",1890,1890,"Gilpin, Colorado","Gilpin","Colorado","080","Gilpin","0470",5867,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",2240,38.1796,13.6356,44800,,,389.15,"wave_coverage_differs"
"G2600510",1890,1890,"Gladwin, Michigan","Gladwin","Michigan","260","Gladwin","0510",4208,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1450,34.4582,14.2586,16300,,,1336.3,"wave_coverage_differs"
"G1301250",1890,1890,"Glascock, Georgia","Glascock","Georgia","130","Glascock","1250",3720,1890,17,"total church edifices from NHGIS table NT8 (AWF001)",3800,102.1505,45.6989,8350,,,374.13,"wave_coverage_differs"
"G4801730",1890,1890,"Glasscock, Texas","Glasscock","Texas","480","Glasscock","1730",208,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2333.8,"wave_coverage_differs"
"G3400150",1890,1890,"Gloucester, New Jersey","Gloucester","New Jersey","340","Gloucester","0150",28649,1890,86,"total church edifices from NHGIS table NT8 (AWF001)",24480,85.448,30.0185,432400,,,849.04,"wave_coverage_differs"
"G5100730",1890,1890,"Gloucester, Virginia","Gloucester","Virginia","510","Gloucester","0730",11653,1890,28,"total church edifices from NHGIS table NT8 (AWF001)",8925,76.5897,24.0281,45835,,,569.87,"wave_coverage_differs"
"G1301270",1890,1890,"Glynn, Georgia","Glynn","Georgia","130","Glynn","1270",13420,1890,56,"total church edifices from NHGIS table NT8 (AWF001)",18100,134.8733,41.7288,135250,,,1105.19,"wave_coverage_differs"
"G2600530",1890,1890,"Gogebic, Michigan","Gogebic","Michigan","260","Gogebic","0530",13166,1890,10,"total church edifices from NHGIS table NT8 (AWF001)",2775,21.077,7.5953,32100,,,2962.16,"wave_coverage_differs"
"G4801750",1890,1890,"Goliad, Texas","Goliad","Texas","480","Goliad","1750",5910,1890,17,"total church edifices from NHGIS table NT8 (AWF001)",3825,64.7208,28.7648,19700,,,2225.75,"wave_coverage_differs"
"G4801770",1890,1890,"Gonzales, Texas","Gonzales","Texas","480","Gonzales","1770",18016,1890,46,"total church edifices from NHGIS table NT8 (AWF001)",11905,66.0802,25.5329,45075,,,2770.91,"wave_coverage_differs"
"G5100750",1890,1890,"Goochland, Virginia","Goochland","Virginia","510","Goochland","0750",9958,1890,26,"total church edifices from NHGIS table NT8 (AWF001)",7970,80.0362,26.1097,24810,,,749.15,"wave_coverage_differs"
"G2700490",1890,1890,"Goodhue, Minnesota","Goodhue","Minnesota","270","Goodhue","0490",28806,1890,84,"total church edifices from NHGIS table NT8 (AWF001)",23883,82.9098,29.1606,314650,,,2021.22,"wave_coverage_differs"
"G1301290",1890,1890,"Gordon, Georgia","Gordon","Georgia","130","Gordon","1290",12758,1890,58,"total church edifices from NHGIS table NT8 (AWF001)",15990,125.3331,45.4617,34600,,,931.09,"wave_coverage_differs"
"G3100730",1890,1890,"Gosper, Nebraska","Gosper","Nebraska","310","Gosper","0730",4816,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",880,18.2724,12.4585,4560,,,1198.45,"wave_coverage_differs"
"G2000630",1890,1890,"Gove, Kansas","Gove","Kansas","200","Gove","0630",2994,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",1275,42.5852,23.3801,4900,,,2775.88,"wave_coverage_differs"
"G3300090",1890,1890,"Grafton, New Hampshire","Grafton","New Hampshire","330","Grafton","0090",37217,1890,96,"total church edifices from NHGIS table NT8 (AWF001)",27846,74.8206,25.7947,356975,,,4531.3,"wave_coverage_differs"
"G0450095",1890,1890,"Graham, Arizona Territory","Graham","Arizona Territory","045","Graham","0095",5670,1890,12,"total church edifices from NHGIS table NT8 (AWF001)",3290,58.0247,21.164,12750,,,17001.29,"wave_coverage_differs"
"G2000650",1890,1890,"Graham, Kansas","Graham","Kansas","200","Graham","0650",5029,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1425,28.3357,11.9308,7025,,,2327.76,"wave_coverage_differs"
"G3700750",1890,1890,"Graham, North Carolina","Graham","North Carolina","370","Graham","0750",3313,1890,12,"total church edifices from NHGIS table NT8 (AWF001)",3450,104.1352,36.2209,6900,,,781.27,"wave_coverage_differs"
"G4700570",1890,1890,"Grainger, Tennessee","Grainger","Tennessee","470","Grainger","0570",13196,1890,32,"total church edifices from NHGIS table NT8 (AWF001)",9475,71.8021,24.2498,18800,,,771.02,"wave_coverage_differs"
"G0800490",1890,1890,"Grand, Colorado","Grand","Colorado","080","Grand","0490",604,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,4842.23,"wave_coverage_differs"
"G4950195",1890,1890,"Grand, Utah Territory","Grand","Utah Territory","495","Grand","0195",541,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,7832.14,"wave_coverage_differs"
"G3800350",1890,1890,"Grand Forks, North Dakota","Grand Forks","North Dakota","380","Grand Forks","0350",18357,1890,31,"total church edifices from NHGIS table NT8 (AWF001)",7880,42.9264,16.8873,112350,,,3728.29,"wave_coverage_differs"
"G5000130",1890,1890,"Grand Isle, Vermont","Grand Isle","Vermont","500","Grand Isle","0130",3843,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",2685,69.8673,33.8277,18200,,,504.2,"wave_coverage_differs"
"G2600550",1890,1890,"Grand Traverse, Michigan","Grand Traverse","Michigan","260","Grand Traverse","0550",13355,1890,22,"total church edifices from NHGIS table NT8 (AWF001)",4450,33.3209,16.4732,53630,,,1269.83,"wave_coverage_differs"
"G0500530",1890,1890,"Grant, Arkansas","Grant","Arkansas","050","Grant","0530",7786,1890,47,"total church edifices from NHGIS table NT8 (AWF001)",13350,171.4616,60.3648,14675,,,1639.29,"wave_coverage_differs"
"G1800530",1890,1890,"Grant, Indiana","Grant","Indiana","180","Grant","0530",31493,1890,90,"total church edifices from NHGIS table NT8 (AWF001)",27805,88.2895,28.5778,191300,,,1074.58,"wave_coverage_differs"
"G2000670",1890,1890,"Grant, Kansas","Grant","Kansas","200","Grant","0670",1308,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",150,11.4679,7.6453,2000,,,1489.57,"wave_coverage_differs"
"G2100810",1890,1890,"Grant, Kentucky","Grant","Kentucky","210","Grant","0810",12671,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",11555,91.1925,29.9897,67325,,,674.96,"wave_coverage_differs"
"G2200430",1890,1890,"Grant, Louisiana","Grant","Louisiana","220","Grant","0430",8270,1890,43,"total church edifices from NHGIS table NT8 (AWF001)",7085,85.6711,51.9952,14855,,,1721.4,"wave_coverage_differs"
"G2700510",1890,1890,"Grant, Minnesota","Grant","Minnesota","270","Grant","0510",6875,1890,12,"total church edifices from NHGIS table NT8 (AWF001)",2535,36.8727,17.4545,25550,,,1490.48,"wave_coverage_differs"
"G3100750",1890,1890,"Grant, Nebraska","Grant","Nebraska","310","Grant","0750",458,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2028.5,"wave_coverage_differs"
"G3550155",1890,1890,"Grant, New Mexico Territory","Grant","New Mexico Territory","355","Grant","0155",9657,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",1940,20.0891,13.4617,34250,,,23963.61,"wave_coverage_differs"
"G4100230",1890,1890,"Grant, Oregon","Grant","Oregon","410","Grant","0230",5080,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1150,22.6378,11.811,7100,,,13973.94,"wave_coverage_differs"
"G4600510",1890,1890,"Grant, South Dakota","Grant","South Dakota","460","Grant","0510",6814,1890,22,"total church edifices from NHGIS table NT8 (AWF001)",4885,71.6906,32.2865,59550,,,1780.59,"wave_coverage_differs"
"G5400230",1890,1890,"Grant, West Virginia","Grant","West Virginia","540","Grant","0230",6802,1890,23,"total church edifices from NHGIS table NT8 (AWF001)",6000,88.2094,33.8136,20270,,,1243.94,"wave_coverage_differs"
"G5500430",1890,1890,"Grant, Wisconsin","Grant","Wisconsin","550","Grant","0430",36651,1890,101,"total church edifices from NHGIS table NT8 (AWF001)",21890,59.7255,27.5572,262950,,,3064.74,"wave_coverage_differs"
"G3700770",1890,1890,"Granville, North Carolina","Granville","North Carolina","370","Granville","0770",24484,1890,65,"total church edifices from NHGIS table NT8 (AWF001)",23985,97.9619,26.5479,76095,,,1389.58,"wave_coverage_differs"
"G2600570",1890,1890,"Gratiot, Michigan","Gratiot","Michigan","260","Gratiot","0570",28668,1890,61,"total church edifices from NHGIS table NT8 (AWF001)",16470,57.4508,21.2781,115050,,,1480.46,"wave_coverage_differs"
"G2100830",1890,1890,"Graves, Kentucky","Graves","Kentucky","210","Graves","0830",28534,1890,88,"total church edifices from NHGIS table NT8 (AWF001)",26700,93.5726,30.8404,92860,,,1441.91,"wave_coverage_differs"
"G2000690",1890,1890,"Gray, Kansas","Gray","Kansas","200","Gray","0690",2415,1890,4,"total church edifices from NHGIS table NT8 (AWF001)",650,26.9151,16.5631,7500,,,2251.47,"wave_coverage_differs"
"G4801790",1890,1890,"Gray, Texas","Gray","Texas","480","Gray","1790",203,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2406.96,"wave_coverage_differs"
"G2100850",1890,1890,"Grayson, Kentucky","Grayson","Kentucky","210","Grayson","0850",18688,1890,52,"total church edifices from NHGIS table NT8 (AWF001)",16450,88.0244,27.8253,38085,,,1322.68,"wave_coverage_differs"
"G4801810",1890,1890,"Grayson, Texas","Grayson","Texas","480","Grayson","1810",53211,1890,104,"total church edifices from NHGIS table NT8 (AWF001)",32280,60.6641,19.5448,222280,,,2536.11,"wave_coverage_differs"
"G5100770",1890,1890,"Grayson, Virginia","Grayson","Virginia","510","Grayson","0770",14394,1890,57,"total church edifices from NHGIS table NT8 (AWF001)",14375,99.868,39.5998,45600,,,1164.23,"wave_coverage_differs"
"G2000710",1890,1890,"Greeley, Kansas","Greeley","Kansas","200","Greeley","0710",1264,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",550,43.5127,23.7342,3800,,,2016.19,"wave_coverage_differs"
"G3100770",1890,1890,"Greeley, Nebraska","Greeley","Nebraska","310","Greeley","0770",4869,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",1380,28.3426,14.3767,15800,,,1477.95,"wave_coverage_differs"
"G2100870",1890,1890,"Green, Kentucky","Green","Kentucky","210","Green","0870",11463,1890,32,"total church edifices from NHGIS table NT8 (AWF001)",11055,96.4407,27.9159,36875,,,747.74,"wave_coverage_differs"
"G5500450",1890,1890,"Green, Wisconsin","Green","Wisconsin","550","Green","0450",22732,1890,61,"total church edifices from NHGIS table NT8 (AWF001)",14947,65.7531,26.8344,164600,,,1513.75,"wave_coverage_differs"
"G5500470",1890,1890,"Green Lake, Wisconsin","Green Lake","Wisconsin","550","Green Lake","0470",15163,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",9170,60.4762,25.061,104990,,,985,"wave_coverage_differs"
"G5400250",1890,1890,"Greenbrier, West Virginia","Greenbrier","West Virginia","540","Greenbrier","0250",18034,1890,66,"total church edifices from NHGIS table NT8 (AWF001)",15710,87.1132,36.5975,75517,,,2653.44,"wave_coverage_differs"
"G0100630",1890,1890,"Greene, Alabama","Greene","Alabama","010","Greene","0630",22007,1890,73,"total church edifices from NHGIS table NT8 (AWF001)",20650,93.8338,33.1713,60845,,,1709.25,"wave_coverage_differs"
"G0500550",1890,1890,"Greene, Arkansas","Greene","Arkansas","050","Greene","0550",12908,1890,46,"total church edifices from NHGIS table NT8 (AWF001)",16175,125.3099,35.6368,24490,,,1501.04,"wave_coverage_differs"
"G1301330",1890,1890,"Greene, Georgia","Greene","Georgia","130","Greene","1330",17051,1890,48,"total church edifices from NHGIS table NT8 (AWF001)",16750,98.2347,28.1508,63437,,,1052.1,"wave_coverage_differs"
"G1700610",1890,1890,"Greene, Illinois","Greene","Illinois","170","Greene","0610",23791,1890,51,"total church edifices from NHGIS table NT8 (AWF001)",14578,61.2753,21.4367,154550,,,1414.84,"wave_coverage_differs"
"G1800550",1890,1890,"Greene, Indiana","Greene","Indiana","180","Greene","0550",24379,1890,64,"total church edifices from NHGIS table NT8 (AWF001)",20365,83.535,26.2521,71200,,,1414.99,"wave_coverage_differs"
"G1900730",1890,1890,"Greene, Iowa","Greene","Iowa","190","Greene","0730",15797,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",9535,60.3596,24.0552,96675,,,1479.44,"wave_coverage_differs"
"G2800410",1890,1890,"Greene, Mississippi","Greene","Mississippi","280","Greene","0410",3906,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",2780,71.1726,33.2821,6350,,,2239.74,"wave_coverage_differs"
"G2900770",1890,1890,"Greene, Missouri","Greene","Missouri","290","Greene","0770",48616,1890,107,"total church edifices from NHGIS table NT8 (AWF001)",31220,64.2175,22.0092,368144,,,1755.66,"wave_coverage_differs"
"G3600390",1890,1890,"Greene, New York","Greene","New York","360","Greene","0390",31598,1890,102,"total church edifices from NHGIS table NT8 (AWF001)",28320,89.6259,32.2805,502400,,,1704.54,"wave_coverage_differs"
"G3700790",1890,1890,"Greene, North Carolina","Greene","North Carolina","370","Greene","0790",10039,1890,37,"total church edifices from NHGIS table NT8 (AWF001)",11225,111.8139,36.8563,20710,,,742.01,"wave_coverage_differs"
"G3900570",1890,1890,"Greene, Ohio","Greene","Ohio","390","Greene","0570",29820,1890,96,"total church edifices from NHGIS table NT8 (AWF001)",29635,99.3796,32.1932,325562,,,1078.1,"wave_coverage_differs"
"G4200590",1890,1890,"Greene, Pennsylvania","Greene","Pennsylvania","420","Greene","0590",28935,1890,97,"total church edifices from NHGIS table NT8 (AWF001)",29890,103.3005,33.5234,209300,,,1496.94,"wave_coverage_differs"
"G4700590",1890,1890,"Greene, Tennessee","Greene","Tennessee","470","Greene","0590",26614,1890,102,"total church edifices from NHGIS table NT8 (AWF001)",34780,130.6831,38.3257,139050,,,1616.49,"wave_coverage_differs"
